#MCS	Total_cells	Percent_div_0	Percent_div_1	Percent_div_2	Percent_div_3	Percent_div_4	Percent_div_5	Percent_div_6	Percent_div_7	Percent_div_8	Percent_div_9	Percent_div_10
28100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43900	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44000	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44100	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44200	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44300	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44400	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44500	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44600	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44700	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44800	100	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44900	101	98.01980198019803	1.9801980198019802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45000	101	98.01980198019803	1.9801980198019802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45100	101	98.01980198019803	1.9801980198019802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45200	101	98.01980198019803	1.9801980198019802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45300	101	98.01980198019803	1.9801980198019802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45400	101	98.01980198019803	1.9801980198019802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45500	101	98.01980198019803	1.9801980198019802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45600	101	98.01980198019803	1.9801980198019802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45700	101	98.01980198019803	1.9801980198019802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45800	101	98.01980198019803	1.9801980198019802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45900	102	96.07843137254902	3.9215686274509802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46000	102	96.07843137254902	3.9215686274509802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46100	102	96.07843137254902	3.9215686274509802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46200	102	96.07843137254902	3.9215686274509802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46300	102	96.07843137254902	3.9215686274509802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46400	102	96.07843137254902	3.9215686274509802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46500	102	96.07843137254902	3.9215686274509802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46600	102	96.07843137254902	3.9215686274509802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46700	102	96.07843137254902	3.9215686274509802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46800	102	96.07843137254902	3.9215686274509802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46900	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47000	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47100	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47200	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47300	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47400	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47500	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47600	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47700	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47800	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47900	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48000	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48100	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48200	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48300	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48400	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48500	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48600	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48700	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48800	103	94.1747572815534	5.825242718446602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48900	104	92.3076923076923	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49000	104	92.3076923076923	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49100	104	92.3076923076923	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49200	104	92.3076923076923	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49300	104	92.3076923076923	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49400	104	92.3076923076923	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49500	104	92.3076923076923	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49600	104	92.3076923076923	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49700	104	92.3076923076923	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49800	104	92.3076923076923	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49900	104	92.3076923076923	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50000	104	92.3076923076923	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50100	104	92.3076923076923	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50200	104	92.3076923076923	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50300	104	92.3076923076923	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50400	105	90.47619047619048	9.523809523809524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50500	105	90.47619047619048	9.523809523809524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50600	105	90.47619047619048	9.523809523809524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50700	105	90.47619047619048	9.523809523809524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50800	105	90.47619047619048	9.523809523809524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50900	106	88.67924528301887	11.320754716981133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51000	106	88.67924528301887	11.320754716981133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51100	106	88.67924528301887	11.320754716981133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51200	106	88.67924528301887	11.320754716981133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51300	106	88.67924528301887	11.320754716981133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51400	106	88.67924528301887	11.320754716981133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51500	107	86.91588785046729	13.084112149532709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51600	107	86.91588785046729	13.084112149532709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51700	107	86.91588785046729	13.084112149532709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51800	108	85.18518518518519	14.814814814814813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51900	108	85.18518518518519	14.814814814814813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52000	108	85.18518518518519	14.814814814814813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52100	108	85.18518518518519	14.814814814814813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52200	108	85.18518518518519	14.814814814814813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52300	108	85.18518518518519	14.814814814814813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52400	109	83.4862385321101	16.51376146788991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52500	109	83.4862385321101	16.51376146788991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52600	109	83.4862385321101	16.51376146788991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52700	109	83.4862385321101	16.51376146788991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52800	109	83.4862385321101	16.51376146788991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52900	109	83.4862385321101	16.51376146788991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53000	109	83.4862385321101	16.51376146788991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53100	109	83.4862385321101	16.51376146788991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53200	109	83.4862385321101	16.51376146788991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53300	109	83.4862385321101	16.51376146788991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53400	110	81.81818181818183	18.181818181818183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53500	110	81.81818181818183	18.181818181818183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53600	110	81.81818181818183	18.181818181818183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53700	110	81.81818181818183	18.181818181818183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53800	111	80.18018018018019	19.81981981981982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53900	111	80.18018018018019	19.81981981981982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54000	111	80.18018018018019	19.81981981981982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54100	111	80.18018018018019	19.81981981981982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54200	111	80.18018018018019	19.81981981981982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54300	111	80.18018018018019	19.81981981981982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54400	111	80.18018018018019	19.81981981981982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54500	111	80.18018018018019	19.81981981981982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54600	111	80.18018018018019	19.81981981981982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
